DonorId,FiscalYear,FundType,PaidAmt,PledgeAmt,PledgePaidDate,PooledFundId
67,2020,CBPF,0,1764705,08-2020,55
67,2020,CBPF,0,2941176,08-2020,72
67,2020,CBPF,0,2352941,08-2020,74
67,2020,CBPF,0,1176470,08-2020,91
67,2020,CBPF,0,1764705,08-2020,98
67,2020,CBPF,0,26470588,08-2020,105
67,2020,CBPF,0,588235,08-2020,73
108,2020,CBPF,0,58823,08-2020,105
109,2020,CBPF,0,410433,08-2020,1
109,2020,CBPF,0,410433,08-2020,18
109,2020,CBPF,0,410433,08-2020,27
109,2020,CBPF,0,410433,08-2020,88
124,2020,CBPF,0,3757704,08-2020,27
124,2020,CBPF,0,3405419,08-2020,88
129,2020,CBPF,0,1212592,08-2020,88
154,2020,CBPF,0,117647,08-2020,55
163,2020,CBPF,0,1083894,08-2020,18
163,2020,CBPF,0,1091703,08-2020,36
163,2020,CBPF,0,1097694,08-2020,67
163,2020,CBPF,0,1097694,08-2020,72
163,2020,CBPF,0,999950,08-2020,87
180,2020,CBPF,0,3090,08-2020,1
180,2020,CBPF,0,3332,08-2020,18
180,2020,CBPF,0,20813,08-2020,27
180,2020,CBPF,0,23134,08-2020,87
180,2020,CBPF,0,17899,08-2020,88
180,2020,CBPF,0,2913,08-2020,80
35,2020,CBPF,0,1899696,09-2019,91
35,2020,CBPF,0,1899696,09-2019,108
163,2020,CBPF,0,508130,09-2019,67
67,2020,CBPF,0,1188650,09-2020,1
67,2020,CBPF,0,5315000,09-2020,18
67,2020,CBPF,0,7714958,09-2020,87
67,2020,CBPF,0,8265683,09-2020,88
67,2020,CBPF,0,1178781,09-2020,80
80,2020,CBPF,0,145338,09-2020,55
88,2020,CBPF,0,1184834,09-2020,55
88,2020,CBPF,0,1184834,09-2020,91
109,2020,CBPF,0,414691,09-2020,49
109,2020,CBPF,0,414691,09-2020,67
109,2020,CBPF,0,414691,09-2020,72
109,2020,CBPF,0,414691,09-2020,91
109,2020,CBPF,0,414691,09-2020,98
109,2020,CBPF,0,414691,09-2020,105
124,2020,CBPF,0,5106888,09-2020,108
162,2020,CBPF,0,2846301,09-2020,27
163,2020,CBPF,0,999950,09-2020,1
163,2020,CBPF,0,1098901,09-2020,73
180,2020,CBPF,0,9156,09-2020,36
180,2020,CBPF,0,9647,09-2020,49
180,2020,CBPF,0,97,09-2020,51
180,2020,CBPF,0,312,09-2020,55
180,2020,CBPF,0,39452,09-2020,67
180,2020,CBPF,0,6898,09-2020,72
180,2020,CBPF,0,9,09-2020,74
180,2020,CBPF,0,23973,09-2020,91
180,2020,CBPF,0,180,09-2020,108
180,2020,CBPF,0,253,09-2020,98
180,2020,CBPF,0,212387,09-2020,105
180,2020,CBPF,0,3460,09-2020,73
183,2020,CBPF,0,1284037,09-2020,18
183,2020,CBPF,0,2557544,09-2020,74
184,2020,CBPF,0,8000000,09-2020,36
184,2020,CBPF,0,2000000,09-2020,67
183,2020,CBPF,0,6660939,10-2017,80
86,2020,CBPF,0,1291079,10-2020,36
86,2020,CBPF,0,117370,10-2020,73
88,2020,CBPF,0,880281,10-2020,51
88,2020,CBPF,0,586854,10-2020,73
98,2020,CBPF,0,250000,10-2020,80
98,2020,CBPF,0,800000,10-2020,102
124,2020,CBPF,0,5399061,10-2020,105
162,2020,CBPF,0,1112842,10-2020,73
163,2020,CBPF,0,1092072,10-2020,80
163,2020,CBPF,0,489130,10-2020,102
183,2020,CBPF,0,1930501,10-2020,67
163,2020,CBPF,0,1001001,11-2017,73
183,2020,CBPF,0,12755102,11-2018,105
67,2020,CBPF,0,5555555,11-2019,108
163,2020,CBPF,0,1040298,11-2019,80
62,2020,CBPF,0,3254283,12-2019,88
62,2020,CBPF,0,1100110,12-2019,98
67,2020,CBPF,0,3300330,12-2019,108
141,2020,CBPF,0,1000000,12-2019,51
141,2020,CBPF,0,1000000,12-2019,55
141,2020,CBPF,0,200000,12-2019,72
141,2020,CBPF,0,3000000,12-2019,108
163,2021,CBPF,0,1000000,01-2019,1
163,2021,CBPF,0,1031991,03-2020,72
13,2021,CBPF,0,3075030,04-2020,67
183,2021,CBPF,0,6887052,05-2018,36
163,2021,CBPF,0,489715,05-2019,87
67,2021,CBPF,0,2171552,05-2020,27
67,2021,CBPF,0,542888,05-2020,67
67,2021,CBPF,0,1085776,05-2020,72
67,2021,CBPF,0,2171552,05-2020,98
163,2021,CBPF,0,822199,05-2020,18
67,2021,CBPF,0,1103752,06-2020,36
67,2021,CBPF,0,1103752,06-2020,87
163,2021,CBPF,0,501504,07-2018,55
183,2021,CBPF,0,16497461,07-2019,1
183,2021,CBPF,0,3807106,07-2019,18
163,2021,CBPF,0,504032,08-2019,36
163,2021,CBPF,0,508130,09-2019,67
67,2021,CBPF,0,2375296,09-2020,87
163,2021,CBPF,0,543478,10-2020,102
183,2021,CBPF,0,44642857,11-2018,105
163,2022,CBPF,0,1000000,01-2019,1
163,2022,CBPF,0,1031991,03-2020,72
13,2022,CBPF,0,2675276,04-2020,67
67,2022,CBPF,0,2171552,05-2020,27
67,2022,CBPF,0,1085776,05-2020,72
163,2022,CBPF,0,822199,05-2020,18
183,2022,CBPF,0,16497461,07-2019,1
183,2022,CBPF,0,3807106,07-2019,18
163,2022,CBPF,0,504032,08-2019,36
163,2022,CBPF,0,543478,10-2020,102
67,2023,CBPF,0,1085776,05-2020,72
183,2023,CBPF,0,15228426,07-2019,1
70,2006,CERF,0,100000,01-2006,109
129,2006,CERF,0,29993971,01-2006,109
162,2006,CERF,0,41457286,01-2006,109
163,2006,CERF,0,3816793,01-2006,109
55,2006,CERF,0,20000,01-2007,109
48,2006,CERF,0,5000,02-2006,109
71,2006,CERF,0,10000,02-2006,109
107,2006,CERF,0,100000,02-2006,109
115,2006,CERF,0,50000,02-2006,109
159,2006,CERF,0,10000,02-2006,109
91,2006,CERF,0,7500000,02-2008,109
10,2006,CERF,0,5000,03-2006,109
13,2006,CERF,0,7575757,03-2006,109
15,2006,CERF,0,20000,03-2006,109
54,2006,CERF,0,2000,03-2006,109
56,2006,CERF,0,15000,03-2006,109
63,2006,CERF,0,4761904,03-2006,109
79,2006,CERF,0,431034,03-2006,109
80,2006,CERF,0,149992,03-2006,109
86,2006,CERF,0,12658227,03-2006,109
98,2006,CERF,0,5000000,03-2006,109
131,2006,CERF,0,20000,03-2006,109
135,2006,CERF,0,250000,03-2006,109
156,2006,CERF,0,288461,03-2006,109
100,2006,CERF,0,200000,03-2018,109
111,2006,CERF,0,50000,04-2006,109
166,2006,CERF,0,10000,04-2006,109
52,2006,CERF,0,8403361,05-2006,109
94,2006,CERF,0,25000,05-2006,109
61,2006,CERF,0,28102,06-2006,109
136,2006,CERF,0,256410,06-2006,109
148,2006,CERF,0,50000,06-2006,109
172,2006,CERF,0,300000,06-2006,109
53,2006,CERF,0,10000,06-2007,109
9,2006,CERF,0,25316,07-2006,109
18,2006,CERF,0,5000,07-2006,109
64,2006,CERF,0,625000,07-2006,109
124,2006,CERF,0,25316455,07-2006,109
170,2006,CERF,0,20000,07-2006,109
35,2006,CERF,0,21891891,08-2006,109
50,2006,CERF,0,113327,08-2006,109
82,2006,CERF,0,50000,08-2006,109
117,2006,CERF,0,25000,08-2006,109
126,2006,CERF,0,21891891,08-2006,109
141,2006,CERF,0,2000000,08-2006,109
183,2006,CERF,0,74074074,08-2006,109
12,2006,CERF,0,5000,09-2006,109
64,2006,CERF,0,641025,09-2006,109
81,2006,CERF,0,1000000,09-2006,109
158,2006,CERF,0,10000000,09-2006,109
184,2006,CERF,0,10000000,10-2006,109
61,2006,CERF,0,24000,12-2005,109
109,2006,CERF,0,4000000,12-2005,109
22,2006,CERF,0,2666666,12-2006,109
120,2006,CERF,0,5000,12-2006,109
124,2006,CERF,0,26666666,12-2006,109
155,2006,CERF,0,10000,12-2006,109
31,2007,CERF,0,10000,01-2007,109
81,2007,CERF,0,1000000,01-2007,109
129,2007,CERF,0,55066048,01-2007,109
133,2007,CERF,0,5000,01-2007,109
163,2007,CERF,0,8170493,01-2007,109
9,2007,CERF,0,29735,01-2008,109
54,2007,CERF,0,2000,01-2010,109
30,2007,CERF,0,50000,02-2007,109
48,2007,CERF,0,20000,02-2007,109
52,2007,CERF,0,8103727,02-2007,109
86,2007,CERF,0,26315789,02-2007,109
134,2007,CERF,0,5000,02-2007,109
143,2007,CERF,0,357142,02-2008,109
172,2007,CERF,0,300000,02-2008,109
183,2007,CERF,0,73448275,03-2006,109
56,2007,CERF,0,15000,03-2007,109
64,2007,CERF,0,1315789,03-2007,109
111,2007,CERF,0,100000,03-2007,109
166,2007,CERF,0,10000,03-2007,109
170,2007,CERF,0,20000,03-2007,109
44,2007,CERF,0,20000,03-2008,109
10,2007,CERF,0,5000,04-2007,109
12,2007,CERF,0,5000,04-2007,109
15,2007,CERF,0,20000,04-2007,109
63,2007,CERF,0,6756756,04-2007,109
107,2007,CERF,0,123193,04-2007,109
124,2007,CERF,0,53333333,04-2007,109
131,2007,CERF,0,20000,04-2007,109
136,2007,CERF,0,266666,04-2007,109
156,2007,CERF,0,240000,04-2007,109
159,2007,CERF,0,10000,04-2007,109
89,2007,CERF,0,5000,04-2008,109
14,2007,CERF,0,410958,05-2007,109
78,2007,CERF,0,10000,05-2007,109
88,2007,CERF,0,1301369,05-2007,109
148,2007,CERF,0,50000,06-2006,109
162,2007,CERF,0,14224751,06-2006,109
29,2007,CERF,0,30000,06-2007,109
61,2007,CERF,0,39752,06-2007,109
80,2007,CERF,0,1117236,06-2007,109
155,2007,CERF,0,50000,06-2007,109
105,2007,CERF,0,3000,06-2008,109
40,2007,CERF,0,500000,07-2007,109
50,2007,CERF,0,117924,07-2007,109
53,2007,CERF,0,9978,07-2007,109
125,2007,CERF,0,769230,07-2007,109
117,2007,CERF,0,35000,08-2007,109
109,2007,CERF,0,5633802,09-2007,109
115,2007,CERF,0,50000,09-2007,109
158,2007,CERF,0,20805867,09-2007,109
22,2007,CERF,0,2784810,10-2006,109
35,2007,CERF,0,35102040,10-2007,109
79,2007,CERF,0,435578,10-2007,109
90,2007,CERF,0,17240,10-2007,109
98,2007,CERF,0,1500000,10-2007,109
139,2007,CERF,0,117959,10-2007,109
55,2007,CERF,0,20000,11-2006,109
114,2007,CERF,0,10000,11-2006,109
39,2007,CERF,0,30000,11-2007,109
88,2007,CERF,0,1376004,11-2007,109
8,2007,CERF,0,10000,12-2006,109
49,2007,CERF,0,30000,12-2006,109
57,2007,CERF,0,2000,12-2006,109
67,2007,CERF,0,6578947,12-2006,109
87,2007,CERF,0,30000,12-2006,109
112,2007,CERF,0,1000,12-2006,109
120,2007,CERF,0,5000,12-2006,109
162,2007,CERF,0,36798007,12-2006,109
13,2007,CERF,0,8771929,12-2007,109
17,2007,CERF,0,50000,12-2007,109
77,2007,CERF,0,10000,12-2007,109
82,2007,CERF,0,100000,12-2007,109
94,2007,CERF,0,10000,12-2007,109
135,2007,CERF,0,510000,12-2007,109
138,2007,CERF,0,8107,12-2007,109
53,2008,CERF,0,5000,01-2008,109
55,2008,CERF,0,20000,01-2008,109
87,2008,CERF,0,15000,01-2008,109
100,2008,CERF,0,50000,01-2008,109
104,2008,CERF,0,20000,01-2008,109
129,2008,CERF,0,54744525,01-2008,109
162,2008,CERF,0,55469953,01-2008,109
12,2008,CERF,0,5000,01-2009,109
158,2008,CERF,0,13157894,01-2009,109
10,2008,CERF,0,5000,02-2008,109
18,2008,CERF,0,5000,02-2008,109
24,2008,CERF,0,1480,02-2008,109
48,2008,CERF,0,22000,02-2008,109
52,2008,CERF,0,9920634,02-2008,109
67,2008,CERF,0,14705882,02-2008,109
80,2008,CERF,0,1120000,02-2008,109
108,2008,CERF,0,20845,02-2008,109
111,2008,CERF,0,100000,02-2008,109
166,2008,CERF,0,20000,02-2008,109
181,2008,CERF,0,50000,02-2008,109
64,2008,CERF,0,648214,02-2009,109
118,2008,CERF,0,10000,02-2010,109
183,2008,CERF,0,124223602,03-2007,109
28,2008,CERF,0,5000,03-2008,109
61,2008,CERF,0,91185,03-2008,109
148,2008,CERF,0,100000,03-2009,109
184,2008,CERF,0,5000000,03-2009,109
11,2008,CERF,0,30000,04-2008,109
29,2008,CERF,0,50000,04-2008,109
48,2008,CERF,0,12000,04-2008,109
88,2008,CERF,0,3174603,04-2008,109
109,2008,CERF,0,6349206,04-2008,109
119,2008,CERF,0,2500,04-2008,109
124,2008,CERF,0,63492063,04-2008,109
128,2008,CERF,0,2000,04-2008,109
134,2008,CERF,0,10000,04-2008,109
136,2008,CERF,0,317460,04-2008,109
158,2008,CERF,0,31746031,04-2008,109
170,2008,CERF,0,20000,04-2008,109
73,2008,CERF,0,4912,04-2009,109
6,2008,CERF,0,3000,05-2008,109
14,2008,CERF,0,468750,05-2008,109
35,2008,CERF,0,19207920,05-2008,109
50,2008,CERF,0,153874,05-2008,109
139,2008,CERF,0,236402,05-2008,109
156,2008,CERF,0,221538,05-2008,109
163,2008,CERF,0,3883478,05-2008,109
190,2008,CERF,0,100000,05-2008,109
8,2008,CERF,0,10000,05-2009,109
39,2008,CERF,0,100000,05-2010,109
13,2008,CERF,0,9615384,06-2008,109
35,2008,CERF,0,19801980,06-2008,109
56,2008,CERF,0,15000,06-2008,109
64,2008,CERF,0,1562500,06-2008,109
91,2008,CERF,0,1000000,06-2008,109
115,2008,CERF,0,100000,06-2008,109
131,2008,CERF,0,20000,06-2008,109
149,2008,CERF,0,200000,06-2008,109
163,2008,CERF,0,3333333,06-2008,109
40,2008,CERF,0,500000,07-2007,109
77,2008,CERF,0,2500,07-2008,109
120,2008,CERF,0,5000,07-2008,109
125,2008,CERF,0,763358,08-2007,109
14,2008,CERF,0,581023,08-2008,109
68,2008,CERF,0,5000,08-2008,109
133,2008,CERF,0,10000,08-2009,109
9,2008,CERF,0,33823,09-2008,109
72,2008,CERF,0,10000,10-2007,109
22,2008,CERF,0,2531645,10-2008,109
135,2008,CERF,0,300000,10-2008,109
137,2008,CERF,0,500000,10-2008,109
27,2008,CERF,0,5000,11-2007,109
75,2008,CERF,0,5000,11-2008,109
82,2008,CERF,0,100000,11-2008,109
117,2008,CERF,0,129870,11-2008,109
7,2008,CERF,0,10000,12-2007,109
31,2008,CERF,0,10000,12-2007,109
63,2008,CERF,0,7352941,12-2007,109
70,2008,CERF,0,300000,12-2007,109
78,2008,CERF,0,20000,12-2007,109
86,2008,CERF,0,33176746,12-2007,109
94,2008,CERF,0,50000,12-2007,109
98,2008,CERF,0,2000000,12-2007,109
107,2008,CERF,0,178571,12-2007,109
112,2008,CERF,0,1000,12-2007,109
141,2008,CERF,0,100000,12-2007,109
147,2008,CERF,0,4411,12-2007,109
159,2008,CERF,0,10000,12-2007,109
164,2008,CERF,0,5000,12-2007,109
91,2008,CERF,0,1169083,12-2008,109
138,2008,CERF,0,3514,12-2008,109
155,2008,CERF,0,50000,12-2008,109
171,2008,CERF,0,5000,12-2008,109
172,2008,CERF,0,300000,12-2008,109
121,2009,CERF,0,2000,01-2008,109
1,2009,CERF,0,150000,01-2009,109
56,2009,CERF,0,15000,01-2009,109
61,2009,CERF,0,80845,01-2009,109
158,2009,CERF,0,39473684,01-2009,109
167,2009,CERF,0,10408,01-2009,109
86,2009,CERF,0,8985507,01-2010,109
147,2009,CERF,0,30000,01-2010,109
170,2009,CERF,0,20000,01-2010,109
131,2009,CERF,0,15000,02-2009,109
123,2009,CERF,0,1000,03-2009,109
129,2009,CERF,0,42735042,03-2009,109
139,2009,CERF,0,56030,03-2009,109
148,2009,CERF,0,150000,03-2009,109
162,2009,CERF,0,49367572,03-2009,109
168,2009,CERF,0,9981,03-2009,109
174,2009,CERF,0,1000,03-2009,109
190,2009,CERF,0,100000,03-2009,109
80,2009,CERF,0,200000,03-2010,109
100,2009,CERF,0,50000,03-2010,109
10,2009,CERF,0,5000,04-2009,109
29,2009,CERF,0,99985,04-2009,109
48,2009,CERF,0,24000,04-2009,109
187,2009,CERF,0,5000,04-2009,109
35,2009,CERF,0,118200000,05-2009,109
141,2009,CERF,0,50000,05-2009,109
76,2009,CERF,0,100000,05-2010,109
39,2009,CERF,0,20000,06-2009,109
40,2009,CERF,0,500000,06-2009,109
122,2009,CERF,0,10000,07-2009,109
124,2009,CERF,0,55555555,07-2009,109
94,2009,CERF,0,50000,08-2009,109
14,2009,CERF,0,422535,09-2009,109
86,2009,CERF,0,34285714,09-2009,109
95,2009,CERF,0,9894,09-2009,109
111,2009,CERF,0,100000,09-2009,109
117,2009,CERF,0,141692,09-2009,109
164,2009,CERF,0,5000,09-2010,109
81,2009,CERF,0,500000,10-2009,109
116,2009,CERF,0,10000,10-2009,109
133,2009,CERF,0,10000,10-2009,109
154,2009,CERF,0,10000,10-2009,109
156,2009,CERF,0,180000,10-2009,109
8,2009,CERF,0,10000,11-2008,109
9,2009,CERF,0,29870,11-2008,109
12,2009,CERF,0,5000,11-2008,109
13,2009,CERF,0,8053691,11-2008,109
22,2009,CERF,0,12987012,11-2008,109
52,2009,CERF,0,8417508,11-2008,109
75,2009,CERF,0,5000,11-2008,109
82,2009,CERF,0,125000,11-2008,109
87,2009,CERF,0,15000,11-2008,109
88,2009,CERF,0,1272727,11-2008,109
91,2009,CERF,0,1000000,11-2008,109
98,2009,CERF,0,6000000,11-2008,109
107,2009,CERF,0,210084,11-2008,109
109,2009,CERF,0,5194805,11-2008,109
115,2009,CERF,0,150000,11-2008,109
119,2009,CERF,0,5000,11-2008,109
134,2009,CERF,0,10000,11-2008,109
136,2009,CERF,0,259740,11-2008,109
159,2009,CERF,0,10000,11-2008,109
29,2009,CERF,0,50000,11-2009,109
74,2009,CERF,0,1480,11-2009,109
135,2009,CERF,0,300000,11-2009,109
138,2009,CERF,0,1400,11-2009,109
142,2009,CERF,0,2256,11-2009,109
2,2009,CERF,0,1500,12-2008,109
6,2009,CERF,0,3500,12-2008,109
11,2009,CERF,0,30000,12-2008,109
23,2009,CERF,0,1500,12-2008,109
31,2009,CERF,0,29932,12-2008,109
50,2009,CERF,0,154718,12-2008,109
63,2009,CERF,0,8219178,12-2008,109
67,2009,CERF,0,19480519,12-2008,109
68,2009,CERF,0,10000,12-2008,109
70,2009,CERF,0,500000,12-2008,109
78,2009,CERF,0,54069,12-2008,109
89,2009,CERF,0,5000,12-2008,109
101,2009,CERF,0,3000,12-2008,109
120,2009,CERF,0,5000,12-2008,109
125,2009,CERF,0,1000000,12-2008,109
130,2009,CERF,0,30000,12-2008,109
146,2009,CERF,0,2000,12-2008,109
155,2009,CERF,0,64935,12-2008,109
163,2009,CERF,0,8403361,12-2008,109
169,2009,CERF,0,1200,12-2008,109
172,2009,CERF,0,200000,12-2008,109
183,2009,CERF,0,122887864,12-2008,109
188,2009,CERF,0,10000,12-2008,109
7,2009,CERF,0,15000,12-2009,109
9,2009,CERF,0,7575,12-2009,109
15,2009,CERF,0,10000,12-2009,109
16,2009,CERF,0,10000,12-2009,109
24,2009,CERF,0,1480,12-2009,109
44,2009,CERF,0,40000,12-2009,109
86,2009,CERF,0,2727272,12-2009,109
14,2010,CERF,0,140845,01-2010,109
16,2010,CERF,0,10000,01-2010,109
25,2010,CERF,0,10000,01-2010,109
29,2010,CERF,0,200000,01-2010,109
66,2010,CERF,0,2000,01-2010,109
98,2010,CERF,0,6000000,01-2010,109
103,2010,CERF,0,25000,01-2010,109
129,2010,CERF,0,112651646,01-2010,109
138,2010,CERF,0,89756,01-2010,109
170,2010,CERF,0,20000,01-2010,109
52,2010,CERF,0,1760563,01-2011,109
139,2010,CERF,0,399616,01-2011,109
115,2010,CERF,0,150000,02-2009,109
51,2010,CERF,0,20000,02-2010,109
52,2010,CERF,0,9433962,02-2010,109
70,2010,CERF,0,500000,02-2010,109
87,2010,CERF,0,20000,02-2010,109
99,2010,CERF,0,19293,02-2010,109
104,2010,CERF,0,20672,02-2010,109
128,2010,CERF,0,5000,02-2010,109
153,2010,CERF,0,50000,02-2010,109
156,2010,CERF,0,263540,02-2010,109
9,2010,CERF,0,9945,02-2011,109
188,2010,CERF,0,10000,02-2012,109
1,2010,CERF,0,272257,03-2010,109
24,2010,CERF,0,1500,03-2010,109
37,2010,CERF,0,197238,03-2010,109
58,2010,CERF,0,12947,03-2010,109
92,2010,CERF,0,1000000,03-2010,109
116,2010,CERF,0,10000,03-2010,109
122,2010,CERF,0,10000,03-2010,109
124,2010,CERF,0,54794520,03-2010,109
137,2010,CERF,0,100000,03-2010,109
139,2010,CERF,0,550000,03-2010,109
176,2010,CERF,0,503310,03-2010,109
181,2010,CERF,0,50000,03-2010,109
183,2010,CERF,0,60131162,03-2010,109
14,2010,CERF,0,405405,04-2010,109
76,2010,CERF,0,16825,04-2010,109
91,2010,CERF,0,2000000,04-2010,109
134,2010,CERF,0,10000,04-2010,109
137,2010,CERF,0,100000,04-2010,109
139,2010,CERF,0,150000,04-2010,109
35,2010,CERF,0,19126213,05-2010,109
39,2010,CERF,0,30000,05-2010,109
143,2010,CERF,0,63291,05-2010,109
165,2010,CERF,0,2000,05-2010,109
190,2010,CERF,0,50000,05-2010,109
35,2010,CERF,0,18240740,06-2010,109
41,2010,CERF,0,41771,06-2010,109
44,2010,CERF,0,30000,06-2010,109
59,2010,CERF,0,55192,06-2010,109
86,2010,CERF,0,4938271,06-2010,109
110,2010,CERF,0,2000,06-2010,109
132,2010,CERF,0,5000,06-2010,109
139,2010,CERF,0,73268,06-2010,109
178,2010,CERF,0,250000,06-2010,109
179,2010,CERF,0,35113,06-2010,109
190,2010,CERF,0,100000,06-2010,109
100,2010,CERF,0,34600,07-2010,109
123,2010,CERF,0,2000,07-2010,109
131,2010,CERF,0,19171,07-2010,109
191,2010,CERF,0,100000,07-2010,109
11,2010,CERF,0,50000,08-2010,109
16,2010,CERF,0,10000,08-2010,109
40,2010,CERF,0,1500000,08-2010,109
48,2010,CERF,0,25000,08-2010,109
61,2010,CERF,0,73743,08-2010,109
80,2010,CERF,0,100000,08-2010,109
135,2010,CERF,0,250000,08-2010,109
164,2010,CERF,0,5000,08-2010,109
121,2010,CERF,0,4000,09-2010,109
184,2010,CERF,0,10000000,09-2010,109
64,2010,CERF,0,675675,10-2010,109
94,2010,CERF,0,50000,10-2010,109
145,2010,CERF,0,1000,10-2010,109
182,2010,CERF,0,20000,10-2010,109
9,2010,CERF,0,33823,11-2009,109
10,2010,CERF,0,5000,11-2009,109
56,2010,CERF,0,15000,11-2009,109
75,2010,CERF,0,5000,11-2009,109
117,2010,CERF,0,147058,11-2009,109
125,2010,CERF,0,1000000,11-2009,109
136,2010,CERF,0,294117,11-2009,109
143,2010,CERF,0,73529,11-2009,109
152,2010,CERF,0,30000,11-2009,109
157,2010,CERF,0,5000,11-2009,109
19,2010,CERF,0,330011,11-2010,109
49,2010,CERF,0,30000,11-2010,109
69,2010,CERF,0,20000,11-2010,109
119,2010,CERF,0,5000,11-2010,109
2,2010,CERF,0,1508,12-2009,109
7,2010,CERF,0,20000,12-2009,109
8,2010,CERF,0,10000,12-2009,109
13,2010,CERF,0,11111111,12-2009,109
18,2010,CERF,0,5000,12-2009,109
22,2010,CERF,0,9090909,12-2009,109
63,2010,CERF,0,9090909,12-2009,109
67,2010,CERF,0,22727272,12-2009,109
81,2010,CERF,0,500000,12-2009,109
82,2010,CERF,0,150000,12-2009,109
88,2010,CERF,0,1666666,12-2009,109
105,2010,CERF,0,3000,12-2009,109
107,2010,CERF,0,249750,12-2009,109
109,2010,CERF,0,6363636,12-2009,109
120,2010,CERF,0,5000,12-2009,109
144,2010,CERF,0,2000000,12-2009,109
155,2010,CERF,0,15151,12-2009,109
158,2010,CERF,0,45454545,12-2009,109
159,2010,CERF,0,10000,12-2009,109
163,2010,CERF,0,10000000,12-2009,109
172,2010,CERF,0,200000,12-2009,109
19,2010,CERF,0,431019,12-2010,109
22,2010,CERF,0,757575,12-2010,109
47,2010,CERF,0,9642,12-2010,109
54,2010,CERF,0,4000,12-2010,109
129,2010,CERF,0,8064516,12-2010,109
147,2010,CERF,0,100000,12-2010,109
162,2010,CERF,0,66428571,12-2010,109
12,2010,CERF,0,5000,12-2012,109
124,2011,CERF,0,54794520,01-2010,109
138,2011,CERF,0,7850,02-2011,109
11,2011,CERF,0,58394,02-2012,109
139,2011,CERF,0,117011,06-2011,109
190,2011,CERF,0,100000,07-2012,109
35,2011,CERF,0,9400000,10-2007,109
139,2011,CERF,0,28919,10-2011,109
181,2011,CERF,0,50000,11-2010,109
2,2011,CERF,0,500,12-2010,109
6,2011,CERF,0,4000,12-2010,109
8,2011,CERF,0,10000,12-2010,109
9,2011,CERF,0,26315,12-2010,109
12,2011,CERF,0,5000,12-2010,109
13,2011,CERF,0,13461538,12-2010,109
14,2011,CERF,0,281690,12-2010,109
15,2011,CERF,0,10000,12-2010,109
18,2011,CERF,0,10000,12-2010,109
21,2011,CERF,0,428571,12-2010,109
22,2011,CERF,0,19285714,12-2010,109
24,2011,CERF,0,1500,12-2010,109
29,2011,CERF,0,500000,12-2010,109
30,2011,CERF,0,50000,12-2010,109
35,2011,CERF,0,29268293,12-2010,109
39,2011,CERF,0,30000,12-2010,109
40,2011,CERF,0,500000,12-2010,109
44,2011,CERF,0,10000,12-2010,109
49,2011,CERF,0,27600,12-2010,109
50,2011,CERF,0,434431,12-2010,109
33,2011,CERF,0,5000,12-2010,109
52,2011,CERF,0,9746588,12-2010,109
55,2011,CERF,0,5000,12-2010,109
61,2011,CERF,0,92105,12-2010,109
63,2011,CERF,0,9558823,12-2010,109
64,2011,CERF,0,704225,12-2010,109
67,2011,CERF,0,16666666,12-2010,109
70,2011,CERF,0,486842,12-2010,109
73,2011,CERF,0,2190,12-2010,109
75,2011,CERF,0,5000,12-2010,109
78,2011,CERF,0,60000,12-2010,109
81,2011,CERF,0,500000,12-2010,109
82,2011,CERF,0,175000,12-2010,109
86,2011,CERF,0,5479452,12-2010,109
87,2011,CERF,0,20000,12-2010,109
88,2011,CERF,0,1388888,12-2010,109
91,2011,CERF,0,3000000,12-2010,109
94,2011,CERF,0,49964,12-2010,109
96,2011,CERF,0,10000,12-2010,109
98,2011,CERF,0,3000000,12-2010,109
100,2011,CERF,0,675000,12-2010,109
101,2011,CERF,0,3000,12-2010,109
107,2011,CERF,0,277777,12-2010,109
109,2011,CERF,0,5526315,12-2010,109
111,2011,CERF,0,100000,12-2010,109
112,2011,CERF,0,1000,12-2010,109
115,2011,CERF,0,300000,12-2010,109
116,2011,CERF,0,1000,12-2010,109
117,2011,CERF,0,138888,12-2010,109
119,2011,CERF,0,5000,12-2010,109
120,2011,CERF,0,5000,12-2010,109
122,2011,CERF,0,10000,12-2010,109
123,2011,CERF,0,2000,12-2010,109
125,2011,CERF,0,1492537,12-2010,109
126,2011,CERF,0,10000,12-2010,109
129,2011,CERF,0,63050754,12-2010,109
134,2011,CERF,0,10000,12-2010,109
135,2011,CERF,0,321428,12-2010,109
136,2011,CERF,0,273972,12-2010,109
141,2011,CERF,0,4000000,12-2010,109
143,2011,CERF,0,70422,12-2010,109
144,2011,CERF,0,2000000,12-2010,109
145,2011,CERF,0,500,12-2010,109
147,2011,CERF,0,50000,12-2010,109
150,2011,CERF,0,2000,12-2010,109
152,2011,CERF,0,50000,12-2010,109
155,2011,CERF,0,73529,12-2010,109
156,2011,CERF,0,255319,12-2010,109
157,2011,CERF,0,5000,12-2010,109
158,2011,CERF,0,21428571,12-2010,109
159,2011,CERF,0,10000,12-2010,109
162,2011,CERF,0,66428571,12-2010,109
163,2011,CERF,0,5531914,12-2010,109
172,2011,CERF,0,250000,12-2010,109
183,2011,CERF,0,94871794,12-2010,109
184,2011,CERF,0,6000000,12-2010,109
188,2011,CERF,0,10000,12-2010,109
116,2012,CERF,0,2000,01-2013,109
6,2012,CERF,0,50000,02-2012,109
